"LotFrontage","LotArea","OverallQual","YearBuilt","MasVnrArea","ExterQual","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","HeatingQC","CentralAir","X1stFlrSF","X2ndFlrSF","GrLivArea","BsmtFullBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","Fence","MSZoning_data[[col]]RL","MSZoning_data[[col]]RM","LotShape_data[[col]]IR1","LotShape_data[[col]]IR2","LotShape_data[[col]]Reg","LandContour_data[[col]]HLS","LotConfig_data[[col]]CulDSac","Neighborhood_data[[col]]BrkSide","Neighborhood_data[[col]]Edwards","Neighborhood_data[[col]]IDOTRR","Neighborhood_data[[col]]NAmes","Neighborhood_data[[col]]NoRidge","Neighborhood_data[[col]]NridgHt","Neighborhood_data[[col]]OldTown","Neighborhood_data[[col]]Sawyer","Neighborhood_data[[col]]Somerst","Neighborhood_data[[col]]StoneBr","Neighborhood_data[[col]]Timber","BldgType_data[[col]]1Fam","HouseStyle_data[[col]]1.5Fin","HouseStyle_data[[col]]2Story","RoofStyle_data[[col]]Gable","RoofStyle_data[[col]]Hip","RoofMatl_data[[col]]WdShngl","Electrical_data[[col]]FuseA","Electrical_data[[col]]FuseF","Electrical_data[[col]]SBrkr","GarageType_data[[col]]0","GarageType_data[[col]]Attchd","GarageType_data[[col]]BuiltIn","GarageType_data[[col]]Detchd","SaleType_data[[col]]New","SaleType_data[[col]]WD","SaleCondition_data[[col]]Normal","SaleCondition_data[[col]]Partial","Exterior1st_data[[col]]CemntBd","Exterior1st_data[[col]]MetalSd","Exterior1st_data[[col]]VinylSd","Exterior1st_data[[col]]Wd Sdng","Exterior2nd_data[[col]]CmentBd","Exterior2nd_data[[col]]MetalSd","Exterior2nd_data[[col]]VinylSd","Exterior2nd_data[[col]]Wd Sdng","Foundation_data[[col]]BrkTil","Foundation_data[[col]]CBlock","Foundation_data[[col]]PConc","MasVnrType_data[[col]]BrkFace","MasVnrType_data[[col]]None","MasVnrType_data[[col]]Stone"
0.12328767,0.034929538,6,26,0,3,4,3,3,1,0,0.392123288,0.14991817,4,1,0.133547499,0.33123487,0.23850791,0,2,1,3,1,3,7,1,26,3,2,0.3244006,3,3,0.11668611,0.069469835,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.13356164,0.0228096006,6,97,0,3,3,3,1,1,0,0.410958904,0.15711948,3,0,0.149609913,0,0.12283346,0,1,0,2,1,3,5,1,97,1,1,0.1269394,3,3,0,0.234003656,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.20205479,0.0387950174,6,73,0,3,3,3,1,4,0.0496102055,0.321917808,0.16890344,3,1,0.160165213,0.10653753,0.1729465,0,1,0,3,1,3,6,0,73,1,1,0.203103,3,3,0,0,0.17391304,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.1130137,0.0235668046,5,148,0,3,3,3,1,1,0,0.33390411,0.12765957,4,0,0.102340523,0.11622276,0.12923888,0,1,0,2,1,3,6,0,43,1,0,0,3,1,0,0,0.31884058,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.16438356,0.039818645,6,46,0,3,3,3,4,5,0.2776399717,0,0.25646481,3,1,0.282927949,0,0.23229088,1,2,0,2,1,4,5,2,46,2,2,0.5035261,3,3,0.30805134,0.058500914,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.26369863,0.0347332258,5,103,0,3,3,3,1,4,0.114280652,0.115582192,0.1497545,3,1,0.191142726,0,0.15693293,0,1,0,3,1,3,6,1,51,1,2,0.3490832,3,3,0,0,0.39130435,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.13356164,0.0282782958,5,72,0,3,3,3,2,5,0.1509567682,0.042808219,0.15581015,3,1,0.141808169,0,0.11642803,1,1,0,2,1,3,4,0,35,1,2,0.5923836,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16438356,0.0420855827,5,47,0.0275,3,3,3,1,5,0.0675053154,0.170804795,0.12765957,5,1,0.173015145,0.37772397,0.28899774,1,2,1,4,1,4,9,1,47,1,2,0.3413258,3,3,0.52275379,0.175502742,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.19178082,0.0405010634,8,17,0.2125,4,5,3,4,6,0.2037562013,0.135273973,0.23993453,5,1,0.25975218,0.65956416,0.46985682,1,3,0,4,1,4,11,1,17,2,3,0.74189,3,3,0.14585764,0.263254113,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.16438356,0.0359905583,5,64,0,3,3,3,1,6,0.05102764,0.307363014,0.16464812,3,1,0.154199174,0,0.12660136,0,1,0,3,1,3,5,0,43,1,0,0,3,3,0,0.043875686,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.13356164,0.0508541915,4,82,0,3,4,3,1,4,0.0616583983,0.13869863,0.10998363,2,0,0.077558513,0.1220339,0.11115298,1,1,0,2,1,2,5,0,82,1,1,0.1974612,3,3,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.10616438,0.0230900465,5,95,0,3,3,3,1,1,0,0.446061644,0.1705401,5,1,0.162459844,0.25859564,0.23398644,0,1,0,3,1,3,8,1,95,1,1,0.1586742,3,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
0.16438356,0.046273575,6,38,0.053125,4,4,3,1,6,0.2228915663,0.017123288,0.21243863,3,1,0.221202386,0,0.18161266,1,2,0,3,1,4,5,1,38,1,2,0.2842031,3,3,0.19253209,0.047531993,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0.18493151,0.0500128538,7,82,0,3,3,3,1,3,0.048724309,0.18364726,0.11522095,5,1,0.120697568,0.3409201,0.2317257,0,1,1,3,1,2,7,1,82,1,1,0.1650212,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.16438356,0.0205660333,7,97,0,3,3,3,1,1,0,0.244863014,0.09361702,3,1,0.054612207,0.26101695,0.14638282,0,1,0,2,1,3,5,1,41,1,1,0.203103,3,3,0,0,0.31884058,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
0.09931507,0.0359905583,7,103,0,3,3,3,1,5,0.1105598866,0.011130137,0.10638298,5,1,0.114272602,0.31476998,0.21627732,0,1,0,3,1,3,7,0,93,1,2,0.2284908,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.12328767,0.0326252074,6,73,0,3,3,3,1,1,0,0.398972603,0.15253682,5,1,0.137218908,0,0.11266014,0,1,0,2,1,4,4,1,73,1,1,0.2157969,3,3,0,0,0.38768116,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.3869863,0.0769122905,5,64,0.0825,3,3,3,1,4,0.0311835578,0.552226027,0.23993453,3,1,0.25975218,0,0.213263,0,1,1,3,1,2,6,2,64,3,2,0.3723554,3,3,0,0.255941499,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.23630137,0.0598985721,6,67,0,3,3,3,1,5,0.0524450744,0.098458904,0.17561375,5,1,0.338916934,0,0.27825923,0,1,0,2,1,5,6,1,67,3,2,0.3314528,3,3,0,0,0.50724638,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.16438356,0.021454112,6,93,0,4,3,3,3,5,0.0953224663,0.119006849,0.13355155,5,1,0.110601193,0,0.09080633,0,1,0,2,1,3,5,0,21,1,1,0.3046544,3,3,0,0,0.17391304,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.16438356,0.0579588212,7,58,0.18,3,3,3,4,5,0.0804394047,0.175513699,0.14140753,3,1,0.130335016,0.44455206,0.27995479,0,1,2,4,1,4,8,2,58,1,2,0.3469676,3,3,0.07001167,0.153564899,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
0.23630137,0.0442543644,5,47,0,4,4,3,4,5,0.2049964564,0.119863014,0.23518822,3,1,0.253097751,0,0.20779955,1,2,0,3,1,4,6,1,47,2,2,0.3723554,3,3,0,0.038391225,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.21917808,0.0376264928,5,58,0,3,3,3,4,5,0.1121545004,0.250856164,0.199509,4,1,0.213630106,0,0.17539563,0,2,0,3,1,4,6,1,58,2,2,0.3540197,3,3,0,0.168190128,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.04452055,0.0172988385,7,16,0.10375,4,4,3,1,6,0.1601700921,0.175513699,0.21505728,5,1,0.224873795,0,0.18462698,1,2,0,2,1,4,6,1,15,2,2,0.4414669,3,3,0.20070012,0.113345521,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.24315068,0.0496950151,8,16,0.11625,4,4,3,1,1,0,0.676369863,0.25859247,5,1,0.285910968,0,0.23474002,0,2,0,3,1,4,7,0,15,2,3,0.5853315,3,3,0,0.043875686,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.18835616,0.0365514501,6,49,0.16875,4,3,3,1,5,0.078313253,0.196489726,0.14746318,3,1,0.139743001,0.45181598,0.2905049,0,2,1,4,1,4,8,1,49,2,2,0.3808181,4,3,0,0.126142596,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.01027397,0.0045806165,6,45,0,3,4,3,1,5,0.055102764,0.232876712,0.13993453,2,1,0.119550252,0.29104116,0.21137905,0,2,1,3,1,3,7,1,45,1,2,0.3102962,3,3,0.03033839,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16438356,0.0629974994,6,69,0.045,4,3,3,1,4,0.1289865344,0.243150685,0.21211129,5,1,0.299678752,0,0.24604371,1,1,0,3,1,4,7,1,30,1,2,0.651622,3,3,0.126021,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.30136986,0.0347005071,5,55,0,3,4,3,1,4,0.0871722183,0.172089041,0.14631751,4,1,0.128499312,0,0.10550113,0,1,0,3,1,3,5,1,55,3,2,0.3173484,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
0.13356164,0.0542195424,4,54,0,3,4,3,3,6,0.2122608079,0,0.19607201,3,1,0.212023864,0,0.17407687,2,0,2,0,2,3,6,0,54,1,2,0.2820874,2,3,0.14002334,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16438356,0.0694430812,5,45,0,3,4,3,4,5,0.1204819277,0.123715753,0.22258592,5,1,0.251950436,0,0.20685757,1,1,1,2,1,4,5,1,45,1,2,0.4146685,3,3,0.19603267,0.329067642,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.19863014,0.0385192456,7,14,0.1675,4,4,3,1,1,0,0.642979452,0.24582651,5,1,0.26801285,0,0.22004521,0,2,0,3,1,4,7,0,14,2,2,0.4541608,3,3,0,0.208409506,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.14726027,0.0428848536,8,15,0.045,4,4,3,3,1,0,0.725171233,0.27725041,5,1,0.312069757,0,0.25621703,0,2,0,3,1,4,7,0,15,2,3,0.5472496,3,3,0.18669778,0.060329068,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0.12671233,0.0446469887,6,23,0,3,4,3,1,6,0.1392629341,0.074058219,0.15695581,5,1,0.14341441,0.34479419,0.25188395,1,2,1,3,1,3,7,1,23,3,2,0.3328632,3,3,0,0.069469835,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.3390411,0.0580896959,6,88,0,3,3,3,1,3,0.1109142452,0.214469178,0.18445172,5,1,0.206975677,0.42227603,0.33421251,0,2,0,4,1,4,7,2,88,1,2,0.3808181,3,3,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.33219178,0.1610694337,10,28,0.86125,4,5,3,4,6,0.2457476967,0.23244863,0.31587561,5,1,0.343506196,0.86973366,0.62038433,1,3,1,4,1,4,10,1,28,3,3,0.5691114,3,3,0.42123687,0.138939671,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.18835616,0.040103765,6,46,0,3,3,3,3,5,0.0924875974,0.245719178,0.17937807,3,1,0.179899036,0,0.14770158,1,1,0,3,1,3,6,1,46,3,1,0.2524683,3,3,0.23687281,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.18835616,0.0365514501,6,65,0,3,3,3,1,5,0.1172927002,0.256421233,0.20638298,5,1,0.212712253,0,0.17464205,1,1,0,3,1,3,6,1,65,2,2,0.3053597,3,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.04794521,0.0126995256,7,17,0,4,4,3,1,1,0,0.26755137,0.10229133,5,1,0.066773749,0.30266344,0.17256971,0,2,1,2,1,4,5,0,17,3,2,0.4407616,3,3,0,0.098720293,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0.40068493,0.0781976676,5,77,0,3,3,3,1,3,0.0269312544,0.418236301,0.26153846,3,1,0.298760899,0.47021792,0.5184627,0,3,0,3,1,5,12,1,43,1,0,0,3,3,0.14235706,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.20205479,0.0713267429,6,91,0,3,4,3,1,3,0.0891211906,0.192208904,0.15581015,3,1,0.191831115,0.56900726,0.37886209,0,2,1,4,1,3,9,1,91,1,2,0.2538787,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.21917808,0.0438336956,8,31,0.210625,4,4,3,1,6,0.1240255138,0.420804795,0.27545008,5,1,0.411886186,0.3598063,0.47814619,0,2,1,4,1,4,9,1,31,3,2,0.3815233,3,3,0,0.060329068,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0.05479452,0.0264133305,5,39,0,3,3,3,1,5,0.116583983,0.093321918,0.14337152,3,1,0.13515374,0,0.11096458,1,1,0,3,1,3,5,0,39,1,1,0.1861777,3,3,0.42240373,0,0,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.16438356,0.012386361,6,97,0,3,3,3,1,3,0.082919915,0.149828767,0.13387889,3,1,0.111060119,0.19661017,0.16767144,0,1,0,3,1,3,5,0,97,1,1,0.1480959,3,1,0,0,0.21014493,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.1130137,0.0298254224,5,102,0,3,3,3,1,1,0,0.312928082,0.11963993,5,1,0.111519045,0.25326877,0.19009043,0,1,1,3,1,3,7,1,102,1,1,0.1311707,2,3,0.22403734,0,0.18478261,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
0.19178082,0.0328822828,5,69,0,3,0,0,0,0,0,0,0,4,1,0.181275815,0,0.14883195,0,1,0,3,1,3,5,1,43,1,0,0,3,1,0,0.065813528,0.3442029,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0.16438356,0.046133352,7,33,0,3,4,3,1,2,0.2154500354,0,0.199018,5,1,0.221202386,0.58886199,0.41070083,0,2,1,4,1,3,8,0,33,3,2,0.4887165,3,3,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0.14726027,0.0200378602,8,15,0.11625,5,5,3,4,6,0.2622253721,0.051369863,0.26186579,5,1,0.302432308,0,0.24830445,1,2,0,2,1,4,5,1,15,3,2,0.3399154,3,3,0.18903151,0.096892139,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0.4760274,0.0669471126,10,27,0,4,5,3,3,6,0.3713678242,0.128424658,0.39214403,5,1,0.476594768,1,0.78033157,1,3,1,4,1,5,10,2,27,3,3,0.5733427,3,3,0.19953326,0.142595978,0,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0.13356164,0.0444039356,5,103,0,3,3,3,1,3,0.1454642098,0.127996575,0.18330606,5,1,0.182652593,0,0.14996232,1,1,0,2,1,3,5,1,53,1,2,0.5077574,3,3,0.2672112,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.09931507,0.158138774,5,60,0.14125,3,3,3,4,3,0.205350815,0.176797945,0.25728314,4,1,0.284075264,0,0.23323286,1,1,1,3,1,3,5,2,60,2,3,0.7016925,3,3,0,0.480804388,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0.13356164,0.039440043,5,99,0,3,3,3,1,4,0.0694542877,0.167808219,0.12831424,4,1,0.14111978,0.13171913,0.16710625,1,1,0,4,1,3,7,0,58,1,1,0.2764457,3,3,0,0,0.42753623,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.29452055,0.0435392274,3,123,0,3,2,3,2,4,0.0779588944,0.230308219,0.16006547,3,1,0.156034878,0.33171913,0.25715901,1,2,0,3,2,3,7,0,103,1,2,0.2961918,2,3,0,0.135283364,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.23287671,0.0521676132,8,29,0,4,4,3,1,6,0.2579730687,0.071917808,0.26579378,5,1,0.296007343,0,0.24302939,1,2,0,2,1,4,5,1,29,2,3,0.5338505,3,3,0,0.208409506,0.34782609,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.1609589,0.0356867419,7,21,0.059375,4,4,3,1,1,0,0.355736301,0.13600655,5,1,0.114043139,0.40145278,0.24981161,0,2,1,3,1,4,7,0,21,2,2,0.3476728,3,3,0.168028,0.124314442,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.13356164,0.0289794106,7,24,0,3,3,3,1,1,0,0.425513699,0.16268412,4,1,0.159247361,0.37578692,0.27694047,0,2,1,3,1,4,7,1,24,3,2,0.3117066,3,3,0.16336056,0.109689214,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.16438356,0.145658931,4,62,0.093125,3,3,3,3,4,0.205350815,0.038527397,0.20441899,5,1,0.295548417,0,0.2426526,1,1,0,3,1,3,7,1,48,3,4,0.9562764,3,3,0.51225204,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0.01027397,0.0062866625,8,24,0.285,4,4,3,1,1,0,0.332191781,0.12700491,5,1,0.098669114,0.32784504,0.20855313,0,2,1,2,1,4,5,0,24,1,2,0.3469676,3,3,0.2403734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0.13356164,0.0387950174,5,98,0,3,3,3,2,1,0,0.300513699,0.11489362,4,1,0.116567233,0.30508475,0.21439337,0,1,0,3,1,4,6,0,98,1,1,0.1763047,3,2,0,0,0.15217391,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
0.16438356,0.0149571151,6,24,0.265625,3,5,3,1,6,0.1564493267,0.145976027,0.20032733,5,1,0.20422212,0,0.16767144,1,2,0,2,1,3,5,0,24,3,2,0.2834979,3,3,0,0.555758684,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
0.20205479,0.0376919302,6,54,0.089375,3,3,3,1,5,0.0657335223,0.125,0.10851064,3,1,0.075493346,0.33365617,0.19178598,0,1,1,4,1,3,7,0,54,3,1,0.2108604,3,3,0.44224037,0.065813528,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
